match id,team1,team2,winner,by,win amount,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_ids,team2_id,team2_roster_ids,series_type,winner_id,player_of_the_match_id
9084781,Sx,St,Sx,runs,47,St,field,Te Cr As Cy Gd Tn,Taunton,6/1/2022,day/night match,Vy Bt,2022,1042,NB Ck,PJ Hy,216,7,122,169,10,114,9967,7869987.0:164233.0:4215098.0:74087.0:4411231.0:4504044.0:6311612.0:6347494.0:3214812.0:8820517.0:1471994.0,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:334963.0:2535420.0:5288226.0:2752966.0:2850868.0:7664943.0,other_domestic,9967,
9085264,He,St,He,runs,14,St,field,Te Cr As Cy Gd Tn,Taunton,6/23/2022,night match,Vy Bt,2022,1042,Js Mk,M Bs,208,5,123,194,9,124,7727,4223883.0:2076192.0:8271913.0:2020332.0:5241564.0:3162487.0:8822729.0:1482998.0:5788418.0:2173688.0:5652758.0,9701,7694581.0:6139370.0:2231928.0:3239102.0:6005824.0:2535420.0:6320362.0:5288226.0:334963.0:55299.0:74367.0,other_domestic,7727,2076192
9085054,Kt,St,Kt,runs,32,St,field,Te Cr As Cy Gd Tn,Taunton,6/10/2022,day/night match,Vy Bt,2022,1042,Hn An,RJ Wn,202,7,124,170,9,121,8056,8822715.0:87191.0:7687315.0:7787772.0:2083409.0:1707621.0:3373138.0:3620756.0:6399210.0:4473993.0:7732934.0,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:3252395.0:2850868.0:55299.0,other_domestic,8056,
9085096,St,Ge,St,runs,7,Ge,field,Te Cr As Cy Gd Tn,Taunton,6/17/2022,day/night match,Vy Bt,2022,1042,BV Tr,PR Pd,184,6,127,177,8,122,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:7664943.0:55299.0:74367.0,7608,3220566.0:5229230.0:2082499.0:5764576.0:4005406.0:2083227.0:1482249.0:6060844.0:2036649.0:3578742.0:1707628.0,other_domestic,9701,
9433325,St,Ex,St,runs,11,Ex,field,Te Cr As Cy Gd Tn,Taunton,6/4/2023,day match,Vy Bt,2023,1042,BV Tr,ID Bl,150,10,120,139,10,116,9701,6320362.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:334963.0:3252395.0:3546297.0:55299.0,7258,3200973.0:8044490.0:5406064.0:5436878.0:6364588.0:1499868.0:5788320.0:3030733.0:4873014.0:7688848.0:5404440.0,other_domestic,9701,
9433003,He,St,St,wickets,8,St,field,Te Cr As Cy Gd Tn,Taunton,5/24/2023,night match,Vy Bt,2023,1042,AG Wf,M Bs,74,10,98,75,2,59,7727,4223883.0:2076192.0:8271913.0:5241564.0:8822729.0:2020332.0:1482998.0:7732892.0:5788418.0:2173688.0:4626236.0,9701,6139370.0:7694581.0:3294444.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:3252395.0:3546297.0:55299.0,other_domestic,9701,3252395
9084711,Ex,St,St,wickets,6,St,field,Te Cr As Cy Gd Tn,Taunton,5/29/2022,day match,Vy Bt,2022,1042,AG Wf,Tm Ly,139,9,110,147,4,89,7258,7671306.0:3200973.0:5406064.0:5436878.0:6364588.0:1499868.0:5788320.0:3030733.0:4460154.0:7688848.0:5404440.0,9701,6139370.0:7694581.0:2231928.0:3239102.0:6320362.0:2535420.0:7664943.0:5288226.0:334963.0:2752966.0:2850868.0,other_domestic,9701,
9084858,Gn,St,St,wickets,9,St,field,Te Cr As Cy Gd Tn,Taunton,6/3/2022,day/night match,Vy Bt,2022,1042,GD Ld,Mk Nl,173,7,124,174,1,88,7573,2531913.0:1722048.0:5515922.0:5164844.0:4174610.0:2707431.0:6196280.0:3998070.0:2633196.0:7664957.0:1929619.0,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:3252395.0:5288226.0:334963.0:2752966.0:2850868.0,other_domestic,9701,
9433836,St,Kt,St,runs,15,Kt,field,Te Cr As Cy Gd Tn,Taunton,7/2/2023,day/night match,Vy Bt,2023,1042,BJ Dm,ID Bl,221,7,127,206,7,123,9701,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:3252395.0:2850868.0:3546297.0:3913475.0,8056,8822715.0:2083409.0:1707621.0:7787772.0:3620756.0:3373138.0:7810977.0:7687315.0:3588402.0:3913468.0:1929619.0,other_domestic,9701,2535420
9085432,St,Sy,St,runs,47,Sy,field,Te Cr As Cy Gd Tn,Taunton,7/3/2022,day/night match,Vy Bt,2022,1042,RK Ih,Tm Ly,218,8,130,171,9,115,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:3252395.0:2850868.0:55299.0,9876,6282856.0:7672657.0:3851658.0:1798705.0:2022957.0:7869994.0:3573723.0:4433120.0:6646940.0:3231437.0:7276380.0,other_domestic,9701,
9433521,Sy,St,Sy,runs,28,St,field,Te Cr As Cy Gd Tn,Taunton,6/16/2023,day/night match,Vy Bt,2023,1042,JD Sy,Mk Nl,195,9,126,167,9,123,9876,6282856.0:1798705.0:4640824.0:3573723.0:3851658.0:2790675.0:2022957.0:7672657.0:1613919.0:7276380.0:8853438.0,9701,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:334963.0:3252395.0:2850868.0:3546297.0,other_domestic,9876,
9433241,Mx,St,St,wickets,9,St,field,Te Cr As Cy Gd Tn,Taunton,6/2/2023,day/night match,Vy Bt,2023,1042,BV Tr,Mk Nl,136,10,115,142,2,81,8700,4421689.0:7752989.0:1941743.0:4489722.0:7672874.0:4005406.0:7671166.0:4489708.0:8820538.0:2593758.0:3590362.0,9701,6139370.0:7694581.0:3294444.0:3239102.0:6320362.0:2535420.0:5288226.0:3252395.0:334963.0:2850868.0:55299.0,other_domestic,9701,
9176320,Nw Zd,Ns,Nw Zd,runs,16,Nw Zd,bat,Sk Wt Te He,The Hague,8/4/2022,day/night match,Nw Zd tr of Ns,2022,17765,N Bi,Rn Am,148,7,124,132,10,122,48,1585457.0:6718326.0:3083632.0:2672214.0:5764576.0:2486896.0:3519011.0:3913475.0:3456424.0:6718396.0:5984376.0,118,1635997.0:4502392.0:7253350.0:1539208.0:7891232.0:7905309.0:3083667.0:8354849.0:4164985.0:8947777.0:8404325.0,international,48,
9292555,Sh Aa,Ia,Ia,wickets,8,Ia,field,Gd Il Sm Tm,Thiruvananthapuram,9/28/2022,night match,Sh Aa tr of Ia,2022/23,23813,AK Cy,Nn Mn,106,8,125,110,2,104,34,2654014.0:2604825.0:2231928.0:4203499.0:2252452.0:4171859.0:1858961.0:1874081.0:3851518.0:3373866.0:2654028.0,55,2954769.0:238727.0:1776627.0:3125562.0:6521080.0:210328.0:3882850.0:2733380.0:184960.0:3130840.0:7881845.0,international,55,7881845
9725757,Ia,Aa,Ia,runs,44,Aa,field,Gd Il Sm Tm,Thiruvananthapuram,11/26/2023,night match,Aa tr of Ia,2023/24,23813,J Ml,KN An,235,4,132,191,9,126,55,8058959.0:7422673.0:5043310.0:3125562.0:5061748.0:8191868.0:3882850.0:8228100.0:7881845.0:6487970.0:6420126.0,27,1870357.0:4239038.0:4635658.0:2275195.0:2275097.0:6249256.0:1611364.0:2790675.0:5788418.0:2656541.0:8193310.0,international,55,8058959
9725750,Aa,Ia,Ia,wickets,2,Ia,field,Dr YS Ra Ry AA VA Ct Sm Vm,Visakhapatnam,11/23/2023,night match,Aa tr of Ia,2023/24,13285,Nn Mn,R Pt,208,3,125,209,8,132,27,1870357.0:4239038.0:4635658.0:2275097.0:6249256.0:7869994.0:1611364.0:2790675.0:5788418.0:1907352.0:8193310.0,55,8058959.0:7422673.0:5043310.0:3125562.0:8191868.0:5061748.0:3882850.0:8228100.0:7881845.0:6487970.0:6420126.0,international,55,3125562
8950836,Ia,Sh Aa,Ia,runs,48,Sh Aa,field,Dr YS Ra Ry AA VA Ct Sm Vm,Visakhapatnam,6/14/2022,night match,Sh Aa tr of Ia,2022,13285,AK Cy,Nn Mn,179,5,122,131,10,118,55,7422673.0:5043310.0:4497646.0:6521080.0:4377610.0:210328.0:3882850.0:2733380.0:2282125.0:4859490.0:3011735.0,34,2604825.0:1884973.0:2294823.0:2364543.0:3057312.0:2252452.0:1858961.0:3851518.0:1874081.0:3373866.0:2654028.0,international,55,3011735
8638069,Wn,Nn Ds,Wn,runs,80,Nn Ds,field,Bn Re,Wellington,1/9/2021,day match,Sr Sh,2020/21,825,BF Bn,TJ Pe,185,7,124,105,10,99,18570,6718326.0:2653993.0:3083625.0:2486896.0:2288789.0:4950224.0:6718382.0:8187878.0:3083667.0:4950294.0:1585464.0,17982,7907451.0:4381761.0:1945411.0:3913426.0:258649.0:3519011.0:3834305.0:3776849.0:6718340.0:3566240.0:7907458.0,other_domestic,18570,
8638139,Oo,Wn,Wn,wickets,4,Wn,field,Bn Re,Wellington,1/24/2021,day match,Sr Sh,2020/21,825,C Bk,TJ Pe,137,9,123,140,6,113,18360,2319638.0:256080.0:3913447.0:4950252.0:6317142.0:2690498.0:2666705.0:6718410.0:7907444.0:2236086.0:3834375.0,18570,6718326.0:2653993.0:6718382.0:3083625.0:2288789.0:4950224.0:8187878.0:3083667.0:4950294.0:6718396.0:1585464.0,other_domestic,18570,
8638146,Cy,Wn,Wn,wickets,7,Wn,field,Bn Re,Wellington,1/25/2021,day match,Sr Sh,2020/21,825,DJ Wr,TJ Pe,153,7,126,154,3,122,17653,2659243.0:4381747.0:6402388.0:2672214.0:3682160.0:4381705.0:3834361.0:1495731.0:3546297.0:4136404.0:3834319.0,18570,6718326.0:2653993.0:3083625.0:8187878.0:2288789.0:4950224.0:6718382.0:3083667.0:4950294.0:6718396.0:1585464.0,other_domestic,18570,
8638167,Cl Ds,Wn,Wn,wickets,8,Cl Ds,bat,Bn Re,Wellington,1/31/2021,day match,Sr Sh,2020/21,825,CM Bn,TJ Pe,164,7,125,170,2,102,17744,1945390.0:3083632.0:3834256.0:270906.0:4949804.0:6496118.0:2537800.0:4170494.0:8354821.0:8447396.0:5984376.0,18570,6718326.0:2653993.0:3083625.0:8187878.0:2319624.0:2288789.0:4950224.0:1585464.0:4950294.0:6718396.0:3083667.0,other_domestic,18570,
8638209,Cy,Wn,Wn,wickets,5,Wn,field,Bn Re,Wellington,2/13/2021,day match,Sr Sh,2020/21,825,CM Bn,WR Ks,175,8,126,178,5,120,17653,2659243.0:4381747.0:2672214.0:3682160.0:4381705.0:3834361.0:6739830.0:3546297.0:1495731.0:4136404.0:3834319.0,18570,6718326.0:2653993.0:3083625.0:8187878.0:2486896.0:2288789.0:4950224.0:1585464.0:4950294.0:3083667.0:6718396.0,other_domestic,18570,
8637824,Aa,Nw Zd,Aa,runs,64,Nw Zd,field,Wc Sm,Wellington,3/3/2021,night match,Aa tr of Nw Zd,2020/21,8175,CB Gy,WR Ks,208,4,124,144,10,104,27,1611364.0:37351.0:7869987.0:2275195.0:2275097.0:1907163.0:3535853.0:5419574.0:1905847.0:2656541.0:6732004.0,48,1585457.0:4381761.0:1945355.0:2653993.0:5764576.0:2486896.0:3069954.0:1626561.0:4381733.0:3913475.0:1945397.0,international,27,3535853
8637831,Aa,Nw Zd,Aa,runs,50,Aa,bat,Wc Sm,Wellington,3/5/2021,night match,Aa tr of Nw Zd,2020/21,8175,CM Bn,WR Ks,156,6,123,106,10,117,27,1611364.0:37351.0:7869987.0:2275195.0:2275097.0:3535853.0:1907163.0:5419574.0:1905847.0:2656541.0:6732004.0,48,1585457.0:4381761.0:1945355.0:2653993.0:5764576.0:2486896.0:3519011.0:1626561.0:4381733.0:3913475.0:1945397.0,international,27,37351
8637838,Aa,Nw Zd,Nw Zd,wickets,7,Aa,bat,Sy Sm,Wellington,3/7/2021,day match,Aa tr of Nw Zd,2020/21,8175,CB Gy,WR Ks,142,8,128,143,3,94,27,7869987.0:37351.0:1611364.0:2275195.0:2275097.0:3535853.0:1907163.0:5419574.0:1905847.0:2656541.0:6732004.0,48,2653993.0:1585457.0:1945355.0:5764576.0:3069954.0:2486896.0:4381761.0:3519011.0:1626561.0:3913475.0:1945397.0,international,48,1585457
9027269,Cl Ds,Wn,Cl Ds,runs,14,Wn,field,Bn Re Wn,Wellington,12/5/2021,day/night match,Sr Sh,2021/22,825,C Bk,SB Hg,190,4,121,176,7,127,17744,8212917.0:1883790.0:3083632.0:6487032.0:4949804.0:6496118.0:2537800.0:3083674.0:8447396.0:5984376.0:2765412.0,18570,6718326.0:7907472.0:8271969.0:8187878.0:6718410.0:4950224.0:9036516.0:3083667.0:4950294.0:6718396.0:1585464.0,other_domestic,17744,
9027311,Wn,Cy,Cy,wickets,6,Wn,bat,Bn Re Wn,Wellington,12/19/2021,day match,Sr Sh,2021/22,825,ED Ss,SB Hg,151,9,125,157,4,102,18570,6718326.0:7907472.0:8187878.0:2288789.0:6718410.0:4950224.0:9036516.0:3083667.0:4950294.0:6718396.0:1585464.0,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:7871303.0:3834319.0,other_domestic,17653,
9027325,Ad,Wn,Ad,runs,13,Ad,bat,Bn Re Wn,Wellington,12/24/2021,day/night match,Sr Sh,2021/22,825,JM Dy,KS Jn,134,9,126,121,8,122,17583,1585457.0:1945390.0:3069954.0:8765154.0:3935854.0:3913440.0:4949776.0:3456424.0:5560190.0:8354835.0:7878765.0,18570,6718326.0:9036516.0:3083667.0:8187878.0:2288789.0:6718410.0:4950224.0:4950294.0:3834354.0:6718396.0:1585464.0,other_domestic,17583,
9388378,Wn,Oo,Wn,runs,8,Oo,field,Bn Re Wn,Wellington,12/24/2022,day match,Sr Sh,2022/23,825,BF Bn,Tn Ds,152,8,124,144,7,125,18570,6718326.0:3913447.0:6718382.0:8187878.0:6718410.0:9036516.0:7907486.0:3156033.0:3083667.0:4950294.0:4950266.0,18360,2319638.0:6317142.0:4172706.0:4950252.0:7918280.0:2666705.0:8444855.0:3834375.0:7907479.0:4195827.0:4359417.0,other_domestic,18570,
9388441,Wn,Nn Ds,Nn Ds,wickets,6,Nn Ds,field,Bn Re Wn,Wellington,1/4/2023,day match,Sr Sh,2022/23,825,JM Dy,TJ Pe,136,8,126,139,4,114,18570,8417100.0:3913447.0:6718382.0:8187878.0:6718410.0:3834354.0:9036516.0:7907486.0:3083667.0:4950294.0:4950266.0,17982,7907451.0:4381761.0:1945411.0:4949790.0:7543647.0:5788628.0:6718340.0:3834305.0:8354849.0:3566240.0:8354856.0,other_domestic,17982,
9388518,Wn,Cy,Cy,wickets,5,Cy,field,Bn Re Wn,Wellington,1/23/2023,day match,Sr Sh,2022/23,825,C Bk,DJ Wr,148,10,121,152,5,125,18570,8417100.0:3913447.0:3083625.0:6718382.0:8187878.0:6718410.0:3083667.0:7907437.0:3834354.0:4950294.0:4950266.0,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8414699.0:8706179.0:7907661.0:1495731.0:8482788.0:3834319.0,other_domestic,17653,
9866338,Wn,Oo,Wn,runs,74,Wn,bat,Bn Re Wn,Wellington,12/21/2023,day/night match,Sr Sh,2023/24,825,C Bk,TJ Pe,234,5,126,160,10,109,18570,9036516.0:8271969.0:3913447.0:9523954.0:8354786.0:6718410.0:7907486.0:3083667.0:4950294.0:4950266.0:4195708.0,18360,2319638.0:8444855.0:6317142.0:4172706.0:7907444.0:7918280.0:8354716.0:7907479.0:7213856.0:4195827.0:3490150.0,other_domestic,18570,9036516
9388567,Ad,Wn,Ad,runs,9,Wn,field,Bn Re Wn,Wellington,2/5/2023,day match,Sr Sh,2022/23,825,ED Ss,JM Dy,119,8,112,110,10,110,17583,1945390.0:8765154.0:8144184.0:3935854.0:4949776.0:3913440.0:4381733.0:7565697.0:5560190.0:8354835.0:9104003.0,18570,3083625.0:3913447.0:6718382.0:8187878.0:6718410.0:7907437.0:9036516.0:3083667.0:3156033.0:3834354.0:4950294.0,other_domestic,17583,
9027409,Wn,Nn Ds,Nn Ds,wickets,6,Wn,bat,Cm Ol Nw Wi,Whangarei,1/16/2022,day match,Sr Sh,2021/22,17632,BF Bn,Gn Wn,104,10,112,105,4,120,18570,6718326.0:9036516.0:2288789.0:8187878.0:6718382.0:2486896.0:6718410.0:3083667.0:4950294.0:6718396.0:1585464.0,17982,1945411.0:4381761.0:3913426.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:3913475.0:3566240.0:7907458.0,other_domestic,17982,
9849713,Na,Ua,Ua,wickets,9,Na,bat,Ud Ct Cb Gd Wk,Windhoek,11/27/2023,day match,Ua tr of Na,2023/24,11885,A Lw,Ke Ou,99,10,118,100,1,108,1224,7629537.0:2823260.0:8985094.0:8111333.0:8001993.0:8964619.0:8936458.0:4462695.0:8001986.0:8001972.0:8088695.0,251,3719197.0:8059372.0:1634709.0:7906968.0:8246440.0:5120674.0:6496776.0:8964843.0:2943457.0:8059379.0:2943443.0,international,251,5120674
9849755,Ua,Ka,Ua,runs,33,Ua,bat,Ws Ct Gd Wk,Windhoek,11/29/2023,day match,Ua tr of Na,2023/24,11878,F Ma,Ke Ou,162,5,127,129,10,120,251,3719197.0:8059372.0:1634709.0:7906968.0:8246440.0:5120674.0:6496776.0:8964843.0:2943457.0:8059379.0:182986.0,195,1872198.0:173277.0:3313659.0:2436125.0:9395175.0:7753605.0:2159618.0:2158939.0:3081147.0:3330725.0:8246573.0,international,251,3719197
9830750,Na,Ze,Ze,wickets,5,Ze,field,Ws Ct Gd Wk,Windhoek,10/25/2023,day match,Ze tr of Na,2023/24,11878,Cs Sr,E Ln,198,3,122,200,5,127,209,5836452.0:4170543.0:3633503.0:3876760.0:4176661.0:3377359.0:3793950.0:7500324.0:2311574.0:7488753.0:3668538.0,76,4873028.0:3257302.0:387897.0:2097017.0:3471761.0:6572726.0:7321194.0:3788581.0:4709438.0:4175205.0:2979486.0,international,76,2097017
9849678,Ua,Na,Na,wickets,6,Na,field,Ws Ct Gd Wk,Windhoek,11/24/2023,day match,Ua tr of Na,2023/24,11878,L Re,LB Ga,114,10,118,116,4,105,251,3719197.0:8059372.0:1634709.0:9663968.0:8246440.0:7906968.0:5120674.0:2943457.0:182986.0:8059379.0:2943443.0,209,5836452.0:4170543.0:3793950.0:3377359.0:3633503.0:3876760.0:2311574.0:4176661.0:1547993.0:3668538.0:7500324.0,international,209,1547993
9849769,Ra,Ua,Ua,wickets,9,Ua,field,Ws Ct Gd Wk,Windhoek,11/30/2023,day match,Ua tr of Na,2023/24,11878,F Ma,Ln Ag,65,10,113,66,1,54,1350,8058805.0:2426227.0:8089192.0:8058798.0:9806957.0:8058812.0:8089206.0:8913876.0:5652576.0:8058840.0:8964675.0,251,3719197.0:8059372.0:1634709.0:8964843.0:5120674.0:2943443.0:6496776.0:7906968.0:2943457.0:8059379.0:8246440.0,international,251,8246440
9849643,Ta,Ua,Ua,wickets,8,Ua,field,Ws Ct Gd Wk,Windhoek,11/22/2023,day match,Ua tr of Na,2023/24,11878,D Oo,Ln Ag,99,7,120,105,2,93,1490,2073182.0:9005198.0:9005205.0:9346861.0:2073175.0:5065024.0:9346854.0:9005212.0:6016030.0:3295277.0:8246398.0,251,3719197.0:8059372.0:1634709.0:7906968.0:2943443.0:6496776.0:5120674.0:9663968.0:2943457.0:8059379.0:8246440.0,international,251,7906968
9830743,Ze,Na,Na,wickets,7,Ze,bat,Ws Ct Gd Wk,Windhoek,10/24/2023,day match,Ze tr of Na,2023/24,11878,A Lw,Cs Sr,121,9,121,122,3,86,76,4873028.0:387897.0:3257302.0:3471761.0:2097017.0:6572726.0:7321194.0:7859970.0:3788581.0:5643700.0:2979486.0,209,5836452.0:4170543.0:3633503.0:3377359.0:3793950.0:3876760.0:2311574.0:7500324.0:7488753.0:3668538.0:4176661.0,international,209,4170543
9167920,Ua,Na,Na,wickets,8,Na,field,Ud Ct Cb Gd Wk,Windhoek,4/8/2022,day match,Ua tr of Na,2022,11885,A Lw,JJ Lk,127,5,126,128,2,114,251,3313764.0:3719197.0:6496776.0:7906968.0:5120674.0:6496846.0:2159093.0:2943457.0:7753577.0:7753570.0:182986.0,209,3065502.0:3793950.0:7500324.0:3633503.0:2212727.0:3876760.0:4888232.0:3377359.0:8798544.0:2311574.0:3668538.0,international,209,3065502
8751791,Le,We,We,wickets,8,Le,bat,Cy Gd Nw Rd Wr,Worcester,6/13/2021,day match,Vy Bt,2021,1525,NJ Lg,PR Pd,132,4,120,133,2,107,8182,2827327.0:6718326.0:3612286.0:2162782.0:1837205.0:82228.0:4460070.0:4012203.0:8055417.0:4575878.0:3312364.0,10576,164569.0:3298427.0:62432.0:3703328.0:2020332.0:2922611.0:4051396.0:4756982.0:3913475.0:7661996.0:3660299.0,other_domestic,10576,3298427
8751882,Ye,We,Ye,runs,94,We,field,Cy Gd Nw Rd Wr,Worcester,6/16/2021,day/night match,Vy Bt,2021,1525,MJ Ss,Rb We,216,6,125,122,10,101,10618,2082044.0:1762060.0:1655436.0:3294444.0:6381962.0:6095508.0:2157770.0:4527942.0:4473573.0:1711492.0:3456424.0,10576,164569.0:3298427.0:62432.0:2020332.0:2922611.0:3703328.0:4051396.0:4756982.0:3913475.0:7661996.0:3660299.0,other_domestic,10618,2082044
8752120,Dm,We,We,wickets,8,Dm,bat,Cy Gd Nw Rd Wr,Worcester,6/25/2021,day/night match,Vy Bt,2021,1525,BV Tr,IN Re,178,8,124,181,2,124,6838,3490108.0:3293520.0:2178119.0:3507090.0:4817000.0:4174932.0:2100524.0:3218340.0:6402374.0:7194480.0:2173646.0,10576,3298427.0:164569.0:3703328.0:2922611.0:125803.0:2020332.0:4756982.0:4051396.0:3913475.0:7661996.0:3660299.0,other_domestic,10576,3703328
8752190,Le,We,We,wickets,7,We,field,Cy Gd Nw Rd Wr,Worcester,6/27/2021,day match,Vy Bt,2021,1525,N Pt,RJ By,156,7,123,157,3,120,8301,7209964.0:4635658.0:3643870.0:2658431.0:6003584.0:3218291.0:6081914.0:7651657.0:3602297.0:5528116.0:5554142.0,10576,164569.0:3298427.0:3703328.0:2922611.0:2020332.0:4051396.0:125803.0:4756982.0:3913475.0:7661996.0:3660299.0,other_domestic,10576,3298427
8752400,We,Bm Bs,We,runs,49,We,bat,Cy Gd Nw Rd Wr,Worcester,7/9/2021,day/night match,Vy Bt,2021,1525,BV Tr,SJ Oy,174,6,124,125,10,111,10576,164569.0:3298427.0:3703328.0:2922611.0:2020332.0:4051396.0:4756982.0:125803.0:3913475.0:7661996.0:3660299.0,10366,5320118.0:3681957.0:3992960.0:3890963.0:4508006.0:3622856.0:7681869.0:8364726.0:2855138.0:3245689.0:4217996.0,other_domestic,10576,3298427
9085243,We,Ye,Ye,wickets,5,Ye,field,Cy Gd Nw Rd Wr,Worcester,6/23/2022,day match,Vy Bt,2022,1525,AG Wf,PR Pd,150,5,121,151,5,97,10576,5320118.0:3298427.0:3703328.0:1626526.0:4051396.0:7671313.0:3056815.0:360086.0:8855594.0:6240632.0:8018751.0,10618,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:3620742.0:5367676.0:8050160.0:7804677.0:5361166.0:4527942.0,other_domestic,10618,
9085019,De,We,De,runs,39,We,field,Cy Gd Nw Rd Wr,Worcester,6/10/2022,day/night match,Vy Bt,2022,1525,ID Bl,M Bs,168,7,124,129,9,122,6698,1637320.0:2433640.0:8146998.0:325814.0:4170186.0:6718788.0:2872225.0:3991700.0:4613580.0:7288490.0:6005866.0,10576,3703328.0:3298427.0:62432.0:1626526.0:7773338.0:7671313.0:4051396.0:2922611.0:360086.0:6240632.0:3660299.0,other_domestic,6698,
9433493,Bm Bs,We,Bm Bs,runs,21,We,field,Cy Gd Nw Rd Wr,Worcester,6/16/2023,day match,Vy Bt,2023,1525,DJ Ms,PR Pd,196,5,128,175,6,122,10366,7681869.0:3612286.0:8044112.0:2275195.0:8210789.0:4051396.0:8364726.0:4769148.0:2170762.0:7184666.0:3245689.0,10576,5320118.0:3298427.0:7773338.0:3681957.0:3519011.0:7671313.0:2922611.0:4533682.0:5361166.0:7661996.0:6240632.0,other_domestic,10366,
9084844,We,Bm Bs,We,runs,15,Bm Bs,field,Cy Gd Nw Rd Wr,Worcester,6/3/2022,day match,Vy Bt,2022,1525,DJ Ms,Js Mk,217,5,122,202,8,129,10576,3298427.0:5320118.0:62432.0:1626526.0:7773338.0:2922611.0:360086.0:4051396.0:8855594.0:7661996.0:6240632.0,10366,2124002.0:8364726.0:3612286.0:3890963.0:3681957.0:8044112.0:3200756.0:3245689.0:7184666.0:2855138.0:2170762.0,other_domestic,10576,
9433339,We,Ne,Ne,wickets,6,Ne,field,Cy Gd Nw Rd Wr,Worcester,6/4/2023,day match,Vy Bt,2023,1525,PK Bn,RJ By,178,6,124,180,4,119,10576,2288789.0:3298427.0:7773338.0:3681957.0:3519011.0:7671313.0:2922611.0:5320118.0:7184232.0:7661996.0:6240632.0,8917,4873700.0:2286472.0:2157770.0:2158869.0:4645304.0:3648203.0:3636821.0:3216569.0:8819985.0:2082387.0:8040136.0,other_domestic,8917,
9433675,Ne,We,We,wickets,5,We,field,Cy Gd Nw Rd Wr,Worcester,6/22/2023,day/night match,Vy Bt,2023,1525,Hn An,PK Bn,139,8,123,140,5,116,8987,4003390.0:1749075.0:7328110.0:4172447.0:4425217.0:5516720.0:7507303.0:125915.0:6019306.0:4420828.0:2904943.0,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:5361166.0:7661996.0:6240632.0,other_domestic,10576,
9433612,Le,We,We,wickets,7,Le,bat,Cy Gd Nw Rd Wr,Worcester,6/20/2023,day/night match,Vy Bt,2023,1525,Cs Ws,Js Mk,164,8,122,165,3,109,8182,4685568.0:2162782.0:2450895.0:1837205.0:2672214.0:4425224.0:8055417.0:2827327.0:4012203.0:3312364.0:7068858.0,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:6005838.0:7661996.0:6240632.0,other_domestic,10576,
9433122,We,Le,We,runs,33,We,bat,Cy Gd Nw Rd Wr,Worcester,5/29/2023,day match,Vy Bt,2023,1525,AG Wf,ID Bl,183,7,125,150,9,125,10576,2288789.0:3298427.0:7773338.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:7184232.0:7661996.0:6240632.0,8301,4873028.0:7215284.0:6003584.0:2658431.0:4887336.0:3643870.0:8845850.0:6176246.0:5528116.0:8106629.0:4492620.0,other_domestic,10576,
8710211,Ba,Ud,Ba,runs,5,Ud,field,Re Ct Sm,,1/10/2021,day match,Sd Mq Ai Ty,2020/21,6950,,,168,7,126,163,6,128,11283,2380454.0:7883504.0:4232164.0:3299407.0:3729984.0:8725723.0:8410772.0:4566540.0:4772494.0:4017523.0:8725730.0,45961,6004844.0:8118424.0:8168383.0:5442744.0:7430562.0:1940672.0:7851031.0:8145703.0:8442286.0:8228051.0:2224263.0,other_domestic,11283,
8710204,Hl Ph,Ch,Hl Ph,runs,32,Ch,field,F B Cy Gd,,1/10/2021,day match,Sd Mq Ai Ty,2020/21,24877,,,173,5,125,141,8,125,12634,7476321.0:3500958.0:3800558.0:5058192.0:2035102.0:8228296.0:6844718.0:4566526.0:8465057.0:6596582.0:7491322.0,32388,7923180.0:2642751.0:2385991.0:6598612.0:7417003.0:8725170.0:7444443.0:3691050.0:8729020.0:3702782.0:3895611.0,other_domestic,12634,
